name,category,mineral_type,latitude,longitude,status,capacity,owner,source,location_precision,source_url_or_reference
Gouranoih Expansion Mine,mining,Subbituminous,23.8153,86.9947,Operating,,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Gouranoih_Expansion_Mine
Gouri Deep Coal Mine,mining,Subbituminous,19.7741,79.2902,Operating,0.6,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Gouri_Deep_Coal_Mine
Gouthamkhani Coal Mine,mining,Subbituminous,17.2615,80.3738,Operating,3.0,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Gouthamkhani_coal_mine
Govindpur Coal Mine,mining,Subbituminous,23.803195,85.866553,Operating,0.9,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Govindpur_coal_mine
Gurha East Lignite Mine,mining,Lignite,27.52314,72.51259,Operating,1.0,VS Lignite Power Pvt Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Gurha_East_Lignite_Mine
Haldibari Coal Mine,mining,Subbituminous,23.223784,82.149577,Operating,0.6,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Haldibari_Coal_Mine
Hariajam Coal Mine,mining,Subbituminous,23.792582,86.690235,Operating,0.08,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Hariajam_Coal_Mine
Hingula-II Coal Mine,mining,Lignite,20.966051,85.01637,Operating,15.0,Mahanadi Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Hingula_II_coal_mine
Hirakhand Bundia Incline Mine,mining,Subbituminous,21.7819,83.9151,Operating,0.9,Mahanadi Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Hirakhand_Bundia_Incline_Mine
Hura C Coal Mine,mining,Subbituminous,25.051986,87.832422,Operating,3.0,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Hura_C_Coal_Mine
IK 1A Coal Mine,mining,Subbituminous,18.8063,79.5208,Operating,0.54,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/IK_1A_Coal_Mine
Indaram Coal Mine Project,mining,Lignite,18.775,79.46666667,Operating,1.5,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Indaram_coal_mine
Integrated Baranj Mine,mining,Subbituminous,20.150267,79.101211,Operating,3.4,Karnataka Power Corporation Limited [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Integrated_Baranj_Mine
"Integrated Belpahar, Lakhanpur, Lilari Coal Mine",mining,Lignite,21.771004,83.854397,Operating,40.0,Mahanadi Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Integrated_Belpahar-Lakhanpur-Lilari_Project
Itapara Coal Mine,mining,Lignite,23.7879,86.9786,Operating,3.5,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Itapara_coal_mine
Jagannath Coal Mine,mining,Lignite,20.949857,85.147665,Operating,8.35,Mahanadi Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Jagannath_coal_mine
Jagannathpur Coal Mine,mining,Subbituminous,23.3704,83.215,Operating,4.2,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Jagannathpur_coal_mine
Jalipa Lignite Block Coal Mine,mining,Subbituminous,25.5138,71.2436,Operating,,Barmer Lignite Mining Company Limited [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Jalipa_mine
Jamkhani Coal Mine,mining,Subbituminous,22.105539,83.592888,Operating,2.6,Vedanta Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Jamkhani_mine
Jampali Coal Mine,mining,Subbituminous,22.2713889,83.2811,Operating,3.0,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Jampali_coal_mine
Jarangdih Coal Mine,mining,Subbituminous,23.775944,85.911907,Operating,2.08,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Jarangdih_coal_mine
Jayant Coal Mine,mining,Subbituminous,24.1583,82.6546,Operating,30.0,Northern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Jayant_coal_mine
Jhanjra Coal Mine,mining,Subbituminous,23.665321,87.313146,Operating,5.0,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Jhanjra_coal_mine
Jharkhand Coal Mine,mining,Subbituminous,23.798166,85.586162,Operating,2.0,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Jharkhand_coal_mine
Jhilmili Coal Mine,mining,Subbituminous,23.350314,82.728807,Operating,0.5,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Jhilmili_UG_coal_mine
Jhingurda Coal Mine,mining,Subbituminous,24.212132,82.698427,Operating,2.4,Northern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Jhingurda_coal_mine
Jhiria UG Coal Mine,mining,Subbituminous,22.0101504,82.6666331,Operating,0.33,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Jhiria_UG_Coal_Mine
JK Nagar Coal Mine,mining,Subbituminous,23.650069,87.071513,Operating,0.42,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/JK_Nagar_coal_mine
Jogidih Coal Mine,mining,Bituminous,23.808718,86.257656,Operating,0.317,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Jogidih_coal_mine
Junad Coal Mine,mining,Subbituminous,20.058148,79.052317,Operating,1.2,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Junad_Deep_OC_Mine
JVR I & II Coal Mine,mining,Subbituminous,17.20352062,80.7983315146329,Operating,12.0,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/JVR_I_%26_II_Coal_Mine
K. D. H. Coal Mine,mining,Subbituminous,23.663881,85.000762,Operating,3.0,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/K.D.H._coal_mine
Kabribad Coal Mine,mining,Subbituminous,24.1572,86.3006,Operating,0.5,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Bokaro_and_Kargali_coal_mines
Kakatiya Khani Opencast-3 Coal Mine,mining,Subbituminous,18.434261,79.857403,Operating,2.5,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Kakatiya_Khani_Opencast-3_Coal_Mine
Kakatiya Khani-1 & 1A Coal Mine,mining,Subbituminous,18.465613,79.840804,Operating,0.6,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/KTK-1_coal_mine
Kakatiya Khani-5 &5A Coal Mine,mining,Subbituminous,18.433594,79.858582,Operating,0.6,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/KTK-5_coal_mine
Kakatiya Khani-6 & 6A Incline,mining,Subbituminous,18.465613,79.840804,Operating,0.312,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/KTK-6_coal_mine
Kakri Coal Mine,mining,Subbituminous,24.1709,82.7562,Operating,4.0,North Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kakri_coal_mine
Kalidaspur Coal Mine,mining,Subbituminous,23.650069,87.071513,Operating,0.135,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Kalidaspur_coal_mine
Kalyani Khani Coal Mine,mining,Subbituminous,19.01,79.4651,Operating,1.4,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kalyani_Khani_coal_mine
Kanchan Coal Mine,mining,Subbituminous,23.345851,80.871272,Operating,0.75,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kanchan_coal_mine
Kankanee Coal Mine,mining,Bituminous,23.795532,86.330604,Operating,1.19,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Kankanee_coal_mine
Kapasara Coal Mine,mining,Subbituminous,23.7585,86.7545,Operating,,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Kapasara_Coal_Mine
Kapurdi Coal Mine,mining,Lignite,25.9423,71.344253,Operating,4.9,Barmer Lignite Mining Company Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kapurdi_mine#Mine_Details
Karma Coal Mine,mining,Subbituminous,23.6505,85.5659,Operating,0.9,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Karma_coal_mine
Karo Coal Mine,mining,Bituminous,23.791654,85.973236,Operating,2.7,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Bokaro_and_Kargali_coal_mines
Kasipet-1 UG Coal Mine,mining,Subbituminous,19.03497042,79.4300982070701,Operating,0.54,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kasipet_coal_mine
Kasipet-2 Incline Mine,mining,Subbituminous,19.03497042,79.4300982070701,Operating,0.47,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kasipet-2_Incline_Mine
Kathara Coal Mine,mining,Subbituminous,23.775944,85.911907,Operating,1.5,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Kathara_coal_mine
Katkona Coal Mine,mining,Subbituminous,23.359829,82.680745,Operating,1.4,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Katkona_UG_coal_mine
Kerendari Coal Mine,mining,Subbituminous,23.9125,85.0875,Operating,6.0,NTPC Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Kerendari_coal_mine
Ketki Coal Mine,mining,Subbituminous,23.114627,82.886721,Operating,0.42,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Ketki_UG_coal_mine
Khadia Coal Mine,mining,Subbituminous,24.1318,82.7144,Operating,10.0,Northern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Khadia_coal_mine
Khadsaliya Lignite Mine,mining,Lignite,21.6259,72.2397,Operating,0.4,GHCL Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Khadsaliya_Lignite_Mine
Khairagura Coal Mine,mining,Subbituminous,19.2555556,79.26666667,Operating,3.0,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Khairagura_coal_mine
Khairaha Coal Mine,mining,Subbituminous,23.160448,81.461364,Operating,0.6,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Khairaha_UG_Coal_Mine
Khandra Coal Mine,mining,Subbituminous,23.641359,87.222658,Operating,0.1,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Khandra_coal_mine
Kharkharee Colliery,mining,Bituminous,23.777233,86.239083,Operating,0.12,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kharkharee_Colliery
Khas Kajora Coal Mine,mining,Subbituminous,23.627811,87.19499,Operating,0.3,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Khas_Kajora_coal_mine
Khoodia Coal Mine,mining,Subbituminous,23.773738,86.729687,Operating,0.035,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Khoodia_OC_Patch_coal_mine
Khottadih UG & OC Mine,mining,Subbituminous,23.7244,87.233,Operating,2.0,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Khotadih_Coal_Mine
Kistaram Coal Mine,mining,Subbituminous,17.207584,80.801854,Operating,1.8,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kistaram_coal_mine
KK 5 Inc Coal Mine,mining,Subbituminous,18.8278,79.4833,Operating,1.75,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/KK_5_Inc_Coal_Mine
Kolarpimpri Coal Mine,mining,Subbituminous,20.0833,79.0333,Operating,1.2,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kolarpimpri_Coal_Mine
Konar Coal Mine,mining,Bituminous,24.155314,86.303182,Operating,5.0,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Konar_Coal_Mine
Kondapuram Coal Mine,mining,Subbituminous,17.9377778,79.3480555555555,Operating,0.7,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kondapuram_coal_mine
Kotre Basantpur Pachmo Coal Mine,mining,Bituminous,23.83103,85.589764,Operating,4.0,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Kotre_Basantpur_Pachmo_Coal_Mine
Koyagudem II Coal Mine,mining,Subbituminous,17.62564676,80.4867313200491,Operating,4.8,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Koyagudem_II_Coal_Mine
Krishnashila Coal Mine,mining,Lignite,24.12435195,82.74250031,Operating,7.5,Northern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Krishnashila_coal_mine
Kujama Coal Mine,mining,Bituminous,23.7315727,86.4244223,Operating,0.78,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kujama_Coal_Mine
Kulda Coal Mine,mining,Lignite,22.033526,83.734846,Operating,16.8,Mahanadi Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kulda_coal_mine
Kumardhubi Coal Mine,mining,Subbituminous,23.7761,86.7274,Operating,0.1,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Kumardhubi_coal_mine
Kumardihi A Coal Mine,mining,Subbituminous,23.682205,87.276089,Operating,0.2,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kumardihi_coal_mine
Kumda 7&8 Coal Mine,mining,Subbituminous,23.2074,83.0056,Operating,0.6,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Kumda_7%268_Coal_Mine
Kunustoria Coal Mine,mining,Subbituminous,23.649796,87.13004,Operating,0.6,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kunustoria_coal_mine
Kurasia Coal Mine,mining,Subbituminous,23.178488,82.368221,Operating,0.5,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kurasia_UG_coal_mine
Kusmunda Coal Mine,mining,Lignite,22.332635,82.666666,Operating,75.0,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kusmunda_coal_mine
Kuya Coal Mine,mining,Subbituminous,23.7363,86.4498,Operating,2.8,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Kuya_Coal_Mine
Lajkura Coal Mine,mining,Subbituminous,21.814345,83.901262,Operating,3.0,Mahanadi Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Lajkura_coal_mine
Lingaraj Coal Mine,mining,Lignite,20.960432,85.200747,Operating,20.0,Mahanadi Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Lingaraj_coal_mine
Lower Kenda Coal Mine,mining,Subbituminous,23.650379,87.183894,Operating,0.15,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/New_Kenda_mines
Madhabpur Coal Mine,mining,Subbituminous,23.625728,87.176051,Operating,2.12,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Madhabpur_coal_mine
Madhaipur Coal Mine,mining,Subbituminous,23.706827,87.35001,Operating,0.65,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Madhaipur_coal_mine
Magadh Coal Mine,mining,Lignite,23.889479,85.00171,Operating,20.0,Central Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Magadh_Amrapali_coal_mines
Mahabir Narainkuri UG & OC Mine,mining,Subbituminous,23.6225279,87.1085407,Operating,2.88,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Mahabir_Narainkuri_UG_&_OC_Mine
Mahadevpuri Coal Mine,mining,Subbituminous,22.1806,78.7698,Operating,0.25,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Mahadevpuri_Coal_Mine
Maheshpur Coal Mine,mining,Bituminous,23.786246,86.25564,Operating,0.091,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Maheshpur_coal_mine
Makardhokra I Coal Mine,mining,Subbituminous,20.865366,79.285604,Operating,3.0,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Makardhokra-I_Opencast_Coal_Mine_Project
Mangrol Valia Coal Mine,mining,Lignite,21.4167,73.1,Operating,3.0,Gujarat Industries Power Company [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Mangrol_Valia_coal_mine
Manikpur Coal Mine,mining,Subbituminous,22.32047888,82.71690602,Operating,4.0,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Manikpur_coal_mine
Manoerboni & South Samlaamalgateo Coal Mine,mining,Subbituminous,23.7112,87.314,Operating,0.28,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Manoerboni_%26_South_Samlaamalgateo_Coal_Mine
Manoharpur Coal Mine,mining,Subbituminous,21.931111,83.744722,Operating,16.0,Odisha Power Generation Corp [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Manoharpur_coal_mine
Manuguru Opencast Coal Mine,mining,Subbituminous,17.976,80.8346,Operating,3.15,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Manuguru_Opencast_Coal_Mine
Maohusudanpur 7 Pit & Incline Coal Mine,mining,Subbituminous,23.6338,87.2037,Operating,0.07,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Maohusudanpur_7_Pit_%26_Incline_Coal_Mine
Marki Mangli III Coal Mine,mining,Subbituminous,19.83938305,78.8044863231452,Operating,0.21,B.S. Ispat Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Marki_Mangli_III_Coal_Mine
Mata No Madh Lignite Coal Mine,mining,Lignite,23.510726,68.958531,Operating,,Gujarat Mineral Development Corporation Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Mata_No_Madh_Lignite_Mine
Meera Coal Mine,mining,Subbituminous,23.186224,81.986798,Operating,0.6,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Meera_coal_mine
Methani Coal Mine,mining,Subbituminous,23.6946,86.8902,Operating,0.2,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Methani_coal_mine
Mohanpur Coal Mine,mining,Subbituminous,23.786678,86.950299,Operating,2.5,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Mohanpur_coal_mine
Moher Amlohri Coal Mine,mining,Subbituminous,24.135,82.599444,Operating,20.0,Sasan Power Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Moher-Amlori_Extension_coal_mine
Mudidih Coal Mine,mining,Subbituminous,23.74128,86.35299,Operating,2.019,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Mudidih_Coal_Mine
Mungoli Nirguda Coal Mine,mining,Lignite,19.894046,79.115559,Operating,5.25,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Mugoli_Nirguda_Mine
Muraidi Phularitand Coal Mine,mining,Subbituminous,23.781738,86.227241,Operating,,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Phularitand_mine
N.T.S.T. Jeenagora Coal Mine,mining,Subbituminous,23.7028,86.4403,Operating,7.8,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/North_Tisra_South_Tisra_(NTST)_coal_mines
Naba Jambad Project,mining,Subbituminous,23.643161,87.182493,Operating,1.07,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Naba_Jambad_Project
Naheriya Coal Mine,mining,Subbituminous,22.28121111,78.9892462290484,Operating,0.54,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Naheriya_Coal_Mine
Naini Coal Mine,mining,Subbituminous,21.055833,84.882222,Operating,10.0,The Singareni Collieries Co Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Naini_coal_mine
Nakrakonda Coal Mine,mining,Subbituminous,23.679182,87.287229,Operating,4.12,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Nakrakonda_coal_mine
Namchik Namphuk Coal Mine,mining,Lignite,27.438757,95.996238,Operating,0.2,Coal Pulz Pvt Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Namchik_Namphuk_Coal_Mine
Nandira Coal Mine,mining,Subbituminous,20.92738,85.124509,Operating,0.33,Mahanadi Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Nandira_Coal_Mine
Narsamunda Coal Mine,mining,Subbituminous,23.6901,86.9149,Operating,0.19,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Narsamunda_coal_mine
Nawapara Coal Mine,mining,Subbituminous,23.3666667,83.0980555555555,Operating,0.36,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Nawapara_coal_mine
Nawrozabad Coal Mine,mining,Subbituminous,23.356253,80.973834,Operating,0.45,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Nowrozabad_coal_mine
NCPH Coal Mine,mining,Subbituminous,23.194568,82.348931,Operating,0.9,South Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/NCPH_coal_mine
New Kenda Coal Mine,mining,Subbituminous,23.6657,87.1624,Operating,1.25,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/New_Kenda_mines
New Majri Coal Mine,mining,Subbituminous,20.13479,79.021365,Operating,3.0,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/New_Majri_UG_to_OC_Mine
New Majri II A Coal Mine,mining,Subbituminous,20.119062,79.032223,Operating,2.0,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/New_Majri_II_A_OC_Mine
Neyveli I A Coal Mine,mining,Lignite,11.57352,79.51781,Operating,4.9,NLC India Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Neyveli_I_coal_mine
Neyveli I Coal Mine,mining,Lignite,11.571182,79.503738,Operating,10.5,NLC India Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Neyveli_I_coal_mine
Neyveli II Coal Mine,mining,Lignite,11.520268,79.475537,Operating,15.0,NLC India Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Neyveli_II_coal_mine
Nichitpur Coal Mine,mining,Bituminous,23.800305,86.356391,Operating,1.794,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Nichitpur_coal_mine
Nigahi Coal Mine,mining,Subbituminous,24.135,82.599444,Operating,15.0,Northern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Nigahi_Coal_Mine
Niljai Coal Mine,mining,Subbituminous,19.9957,79.0825,Operating,4.5,Western Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Niljai_Coal_Mine
Nimcha Coal Mine,mining,Subbituminous,23.650069,87.071513,Operating,1.43,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Nimcha_coal_mine
Ningah Coal Mine,mining,Subbituminous,23.6743,87.0333,Operating,0.36,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Ningah_coal_mine
Ningah OC Coal Mine,mining,Subbituminous,23.6742772,87.0307276,Operating,1.04,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/Ningah_OC_Coal_Mine
Nirsha OC Patch Coal Mine,mining,Subbituminous,23.784425,86.718939,Operating,0.4,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/Nirsha_OC_Patch_coal_mine
North Searsole (East) Coal Mine,mining,Subbituminous,23.66169,87.114053,Operating,1.5,Eastern Coalfields Ltd [100.0%],GEM_Coal_Mine_Tracker,Exact,https://www.gem.wiki/North_Searsole_(East)_coal_mine
"North Tisra, South Tisra Coal Mine",mining,Lignite,23.729089,86.4431996,Operating,5.1,Bharat Coking Coal Ltd [100.0%],GEM_Coal_Mine_Tracker,Approximate,https://www.gem.wiki/North_Tisra_South_Tisra_(NTST)_coal_mines
