zone_name,type,state_id,fiscal_year,plant_name,unit,possible_names,latitude,longitude,unit_status,start_year,retired_year,fuel_gem,technology,fuel1,fuel2,installed_capacity_mw,monitored_capacity_mw,net_generation_mu,fuel_1_consumption_if_coal_only_national_coal,fuel_1_consumption_only_for_imported_coal,fuel_2_consumption,gcvkcal_kg_fuel_1_if_coal_only_national_coal,gcvkcal_kg_fuel_1_only_for_imported_coal,gcvkcal_kg_fuel_2,co2ton_fuel_1,co2ton_fuel_2,co2_fuel2_pct,total_co2ton,emission_factor_ton_mwh,auxilary_cons_pct_cal,is_emission_factor_predicted,daily_agg_gross_GWh,lower_95_prediction_emission_factor_ton_mwh,upper_95_prediction_emission_factor_ton_mwh,emission_factor_ton_mwh_knn_q05,emission_factor_ton_mwh_knn_q25,emission_factor_ton_mwh_knn_q75,emission_factor_ton_mwh_knn_q95,emission_factor_ton_mwh_knn_mean
Northern,THERMAL,DELHI,2018-19,BADARPUR TPS,3,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1975,2018,bituminous,Subcritical coal,COAL,,705,95,,,,,,,,,,,,,,,0.00,0.82,0.67,,,,,
Northern,THERMAL,DELHI,2019-20,BADARPUR TPS,3,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1975,2018,bituminous,Subcritical coal,COAL,,705,95,,,,,,,,,,,,,,,,0.82,0.67,,,,,
Northern,THERMAL,DELHI,2020-21,BADARPUR TPS,3,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1975,2018,bituminous,Subcritical coal,COAL,,705,95,,,,,,,,,,,,,,,,0.82,0.67,,,,,
Northern,THERMAL,DELHI,2021-22,BADARPUR TPS,3,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1975,2018,bituminous,Subcritical coal,COAL,,705,95,,,,,,,,,,,,,,,,0.82,0.67,,,,,
Northern,THERMAL,DELHI,2022-23,BADARPUR TPS,3,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1975,2018,bituminous,Subcritical coal,COAL,,705,95,,,,,,,,,,,,,,,,0.82,0.67,,,,,
Northern,THERMAL,DELHI,2023-24,BADARPUR TPS,3,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1975,2018,bituminous,Subcritical coal,COAL,,705,95,,,,,,,,,,,,,,,,0.82,0.67,,,,,
Northern,THERMAL,DELHI,2024-25,BADARPUR TPS,3,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1975,2018,bituminous,Subcritical coal,COAL,,705,95,,,,,,,,,,,,,,,,0.82,0.67,,,,,
Northern,THERMAL,DELHI,2025-26,BADARPUR TPS,3,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1975,2018,bituminous,Subcritical coal,COAL,,705,95,,,,,,,,,,,,,,,,0.82,0.67,,,,,
Northern,THERMAL,DELHI,2018-19,BADARPUR TPS,4,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,operating,1978,2018,bituminous,Subcritical coal,COAL,,705,210,,221.10,0.00,287.21,4634.62,0.00,8367.94,491736.37,546.74,,539206.39,0.97,6.76,1.0,605.81,0.91,1.07,0.93,0.99,1.08,1.17,1.04
Northern,THERMAL,DELHI,2019-20,BADARPUR TPS,4,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1978,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2020-21,BADARPUR TPS,4,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1978,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2021-22,BADARPUR TPS,4,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1978,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2022-23,BADARPUR TPS,4,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1978,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2023-24,BADARPUR TPS,4,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1978,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2024-25,BADARPUR TPS,4,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1978,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2025-26,BADARPUR TPS,4,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1978,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2018-19,BADARPUR TPS,5,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,operating,1981,2018,bituminous,Subcritical coal,COAL,,705,210,,324.06,0.00,601.23,4609.25,0.00,8421.17,635467.60,421.25,,654890.65,0.98,7.77,1.0,794.19,0.92,1.04,0.93,0.99,1.08,1.17,1.04
Northern,THERMAL,DELHI,2019-20,BADARPUR TPS,5,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1981,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2020-21,BADARPUR TPS,5,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1981,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2021-22,BADARPUR TPS,5,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1981,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2022-23,BADARPUR TPS,5,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1981,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2023-24,BADARPUR TPS,5,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1981,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2024-25,BADARPUR TPS,5,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1981,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Northern,THERMAL,DELHI,2025-26,BADARPUR TPS,5,"['BADARPUR TPS', 'Badarpur power station']",28.505394,77.307406,retired,1981,2018,bituminous,Subcritical coal,COAL,,705,210,,,,,,,,,,,,,,,,0.74,0.67,,,,,
Eastern,THERMAL,WEST BENGAL,2018-19,BAKRESWAR TPS,0,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.825611,87.450846,operating,,,,,COAL,OIL,1050,1050,6526.64,4140.78,6.45,3081.68,4285.81,5339.00,10100.00,6744009.49,8901.10,0.13,6752910.59,1.03,9.13,0.0,7182.22,0.97,1.16,0.90,0.95,1.04,1.12,1.00
Eastern,THERMAL,WEST BENGAL,2019-20,BAKRESWAR TPS,0,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.825611,87.450846,operating,,,,,COAL,OIL,1050,1050,6363.26,4233.78,33.88,3196.08,4285.81,5339.00,10100.00,6947434.91,9231.53,0.13,6956666.44,1.09,9.05,0.0,7002.06,0.97,1.17,0.91,0.96,1.05,1.14,1.01
Eastern,THERMAL,WEST BENGAL,2020-21,BAKRESWAR TPS,0,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.825611,87.450846,operating,,,,,COAL,OIL,1050,1050,7208.13,4671.97,0.00,1688.60,4208.72,0.00,10100.00,7458654.54,4877.34,0.07,7463531.87,1.04,8.72,0.0,8032.47,0.91,1.11,0.87,0.92,1.01,1.11,0.97
Eastern,THERMAL,WEST BENGAL,2021-22,BAKRESWAR TPS,0,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.825611,87.450846,operating,,,,,COAL,OIL,1050,1050,7604.42,4992.68,0.00,2224.50,4045.48,0.00,10100.00,7661513.14,6425.23,0.08,7667938.37,1.01,8.53,0.0,8314.27,0.91,1.10,0.87,0.92,1.02,1.11,0.98
Eastern,THERMAL,WEST BENGAL,2022-23,BAKRESWAR TPS,0,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.825611,87.450846,operating,,,,,COAL,OIL,1050,1050,7777.00,4924.00,0.00,1562.00,4253.00,4342.12,10817.00,7943718.40,4831.95,0.06,7948550.35,1.02,8.47,0.0,8490.71,0.93,1.07,0.89,0.94,1.01,1.07,0.98
Eastern,THERMAL,WEST BENGAL,2023-24,BAKRESWAR TPS,0,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.825611,87.450846,operating,,,,,COAL,OIL,1050,1050,7444.82,5176.10,0.00,2638.21,3411.51,2305.91,9965.49,7449601.46,7966.95,,7457568.41,1.00,7.29,0.0,8164.16,0.90,1.08,0.89,0.93,1.01,1.12,0.98
Eastern,THERMAL,WEST BENGAL,2024-25,BAKRESWAR TPS,0,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.825611,87.450846,operating,,,,,COAL,OIL,1050,1050,,5786.42,197.54,3198.03,3450.51,2338.59,9965.49,7178299.92,5744.14,,7986609.12,0.99,7.45,1.0,8583.65,0.90,1.05,0.90,0.94,1.00,1.06,0.97
Eastern,THERMAL,WEST BENGAL,2025-26,BAKRESWAR TPS,0,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.825611,87.450846,operating,,,,,COAL,OIL,1050,1050,,3005.17,32.14,2325.66,3286.98,1878.31,9966.24,3345839.11,2001.46,,3915858.95,0.99,7.67,1.0,4144.32,0.90,1.03,0.89,0.95,1.02,1.07,0.98
Eastern,THERMAL,WEST BENGAL,2018-19,BAKRESWAR TPS,1,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,1999,,,Subcritical coal,COAL,OIL,1050,210,,898.93,0.00,935.02,4079.66,1115.27,10097.48,1058794.82,2357.23,,1416037.87,1.00,8.20,1.0,1662.76,0.98,1.08,0.98,1.01,1.07,1.11,1.04
Eastern,THERMAL,WEST BENGAL,2019-20,BAKRESWAR TPS,1,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,1999,,,Subcritical coal,COAL,OIL,1050,210,,866.32,0.00,990.16,3819.13,1078.44,10053.55,821009.55,2391.47,,1278977.18,1.08,8.69,1.0,1376.98,1.00,1.10,0.99,1.02,1.08,1.11,1.05
Eastern,THERMAL,WEST BENGAL,2020-21,BAKRESWAR TPS,1,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,1999,,,Subcritical coal,COAL,OIL,1050,210,,888.03,0.00,814.97,3889.12,0.00,10083.44,1322674.18,2366.78,,1304856.21,1.04,9.06,1.0,1607.00,1.00,1.11,1.00,1.03,1.08,1.12,1.05
Eastern,THERMAL,WEST BENGAL,2021-22,BAKRESWAR TPS,1,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,1999,,,Subcritical coal,COAL,OIL,1050,210,,929.20,0.00,969.71,3836.79,0.00,10057.35,1436177.70,2574.87,,1392886.26,1.01,8.34,1.0,1608.32,0.98,1.08,1.00,1.02,1.07,1.11,1.05
Eastern,THERMAL,WEST BENGAL,2022-23,BAKRESWAR TPS,1,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,1999,,,Subcritical coal,COAL,OIL,1050,210,1632.00,1037.00,0.00,110.00,4253.00,0.00,10817.00,1672956.13,340.28,0.02,1673296.41,1.03,8.47,0.0,1783.03,0.98,1.06,0.98,1.02,1.06,1.10,1.04
Eastern,THERMAL,WEST BENGAL,2023-24,BAKRESWAR TPS,1,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,1999,,,Subcritical coal,COAL,OIL,1050,210,1392.07,994.12,0.00,924.38,2996.54,1001.20,9991.41,1430764.43,2791.47,,1433555.90,1.03,8.58,0.0,1525.19,0.97,1.11,0.95,1.00,1.06,1.16,1.04
Eastern,THERMAL,WEST BENGAL,2024-25,BAKRESWAR TPS,1,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,1999,,,Subcritical coal,COAL,OIL,1050,210,,1474.46,0.00,872.30,2814.14,1177.13,10007.56,1455715.23,1383.35,,1718693.97,1.02,8.89,1.0,1821.85,0.97,1.12,0.94,0.99,1.05,1.13,1.02
Eastern,THERMAL,WEST BENGAL,2025-26,BAKRESWAR TPS,1,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,1999,,,Subcritical coal,COAL,OIL,1050,210,,698.72,0.00,912.11,2893.56,912.72,9984.51,629761.15,1427.22,,856896.63,1.06,9.73,1.0,793.28,1.02,1.17,1.02,1.05,1.10,1.14,1.08
Eastern,THERMAL,WEST BENGAL,2018-19,BAKRESWAR TPS,2,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2000,,,Subcritical coal,COAL,OIL,1050,210,,784.71,0.00,900.75,4012.67,787.47,10100.33,846188.08,2207.21,,1280256.97,1.02,8.62,1.0,1376.23,1.00,1.10,0.99,1.02,1.08,1.13,1.05
Eastern,THERMAL,WEST BENGAL,2019-20,BAKRESWAR TPS,2,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2000,,,Subcritical coal,COAL,OIL,1050,210,,913.78,0.00,957.43,3845.01,1099.60,10053.72,921577.22,2347.88,,1323339.53,1.05,8.86,1.0,1471.84,1.00,1.10,0.99,1.02,1.08,1.12,1.05
Eastern,THERMAL,WEST BENGAL,2020-21,BAKRESWAR TPS,2,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2000,,,Subcritical coal,COAL,OIL,1050,210,,888.03,0.00,814.97,3889.12,0.00,10083.44,1322674.18,2366.78,,1304856.21,1.04,9.06,1.0,1609.60,1.00,1.11,1.00,1.03,1.08,1.11,1.05
Eastern,THERMAL,WEST BENGAL,2021-22,BAKRESWAR TPS,2,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2000,,,Subcritical coal,COAL,OIL,1050,210,,864.18,0.00,932.44,3811.39,0.00,10056.47,1321614.88,2432.76,,1381416.52,1.01,8.38,1.0,1514.47,0.98,1.08,1.00,1.02,1.07,1.11,1.05
Eastern,THERMAL,WEST BENGAL,2022-23,BAKRESWAR TPS,2,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2000,,,Subcritical coal,COAL,OIL,1050,210,1645.00,1050.00,0.00,222.00,4253.00,0.00,10817.00,1693928.58,686.74,0.04,1694615.32,1.03,8.46,0.0,1795.42,0.97,1.05,0.99,1.02,1.06,1.10,1.04
Eastern,THERMAL,WEST BENGAL,2023-24,BAKRESWAR TPS,2,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2000,,,Subcritical coal,COAL,OIL,1050,210,1462.55,1037.97,0.00,750.78,3069.64,1067.98,9996.22,1493884.80,2267.23,,1496152.03,1.02,9.43,0.0,1606.35,0.98,1.15,0.94,1.00,1.09,1.18,1.05
Eastern,THERMAL,WEST BENGAL,2024-25,BAKRESWAR TPS,2,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2000,,,Subcritical coal,COAL,OIL,1050,210,,1474.46,0.00,872.30,2814.14,1177.13,10007.56,1455715.23,1383.35,,1718693.97,1.02,8.66,1.0,1825.04,0.96,1.10,0.94,0.98,1.04,1.08,1.01
Eastern,THERMAL,WEST BENGAL,2025-26,BAKRESWAR TPS,2,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2000,,,Subcritical coal,COAL,OIL,1050,210,,692.07,0.00,757.60,2954.71,812.74,9992.65,656489.81,1639.31,,840779.06,1.06,9.61,1.0,879.62,1.01,1.17,1.03,1.05,1.10,1.14,1.08
Eastern,THERMAL,WEST BENGAL,2018-19,BAKRESWAR TPS,3,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2001,,,Subcritical coal,COAL,OIL,1050,210,,749.21,0.00,1043.79,4012.67,800.83,10102.47,789954.53,2513.52,,1201679.96,1.05,8.52,1.0,1341.24,1.00,1.10,0.99,1.02,1.09,1.14,1.06
Eastern,THERMAL,WEST BENGAL,2019-20,BAKRESWAR TPS,3,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2001,,,Subcritical coal,COAL,OIL,1050,210,,866.32,0.00,990.16,3819.13,1078.44,10053.55,821009.55,2391.47,,1278977.18,1.08,8.69,1.0,1374.43,1.00,1.10,1.00,1.02,1.08,1.12,1.05
Eastern,THERMAL,WEST BENGAL,2020-21,BAKRESWAR TPS,3,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2001,,,Subcritical coal,COAL,OIL,1050,210,,814.92,0.00,891.78,3889.12,29.72,10068.99,767547.07,2097.40,,1255282.98,1.07,9.09,1.0,1499.16,1.01,1.11,1.00,1.03,1.09,1.12,1.06
Eastern,THERMAL,WEST BENGAL,2021-22,BAKRESWAR TPS,3,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2001,,,Subcritical coal,COAL,OIL,1050,210,,1109.19,0.00,961.10,3856.24,0.00,10060.06,1696531.54,2442.51,,1635712.27,1.05,8.52,1.0,1737.61,0.98,1.08,0.99,1.02,1.07,1.10,1.04
Eastern,THERMAL,WEST BENGAL,2022-23,BAKRESWAR TPS,3,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2001,,,Subcritical coal,COAL,OIL,1050,210,1467.00,983.00,0.00,306.00,4253.00,0.00,10817.00,1585839.80,946.59,0.06,1586786.39,1.08,8.48,0.0,1601.73,0.98,1.08,0.99,1.02,1.06,1.09,1.04
Eastern,THERMAL,WEST BENGAL,2023-24,BAKRESWAR TPS,3,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2001,,,Subcritical coal,COAL,OIL,1050,210,1541.84,1125.62,0.00,360.28,3069.64,1171.67,9996.22,1620024.80,1087.98,,1621112.78,1.05,9.47,0.0,1689.36,0.96,1.16,0.93,0.99,1.08,1.18,1.04
Eastern,THERMAL,WEST BENGAL,2024-25,BAKRESWAR TPS,3,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2001,,,Subcritical coal,COAL,OIL,1050,210,,1186.44,0.00,814.98,3069.64,1173.38,9996.22,1192269.89,1458.68,,1495923.62,1.02,9.44,1.0,1635.99,0.98,1.14,0.95,1.00,1.08,1.17,1.05
Eastern,THERMAL,WEST BENGAL,2025-26,BAKRESWAR TPS,3,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2001,,,Subcritical coal,COAL,OIL,1050,210,,709.92,0.00,788.89,2980.63,776.41,9982.02,663246.21,1620.18,,853754.15,1.06,9.43,1.0,897.55,1.01,1.16,1.02,1.05,1.09,1.14,1.07
Eastern,THERMAL,WEST BENGAL,2018-19,BAKRESWAR TPS,4,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2007,,,Subcritical coal,COAL,OIL,1050,210,,866.81,0.00,929.91,4037.40,939.31,10097.48,1014634.12,2268.20,,1405607.68,1.01,8.27,1.0,1598.39,0.98,1.08,0.98,1.01,1.07,1.12,1.04
Eastern,THERMAL,WEST BENGAL,2019-20,BAKRESWAR TPS,4,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2007,,,Subcritical coal,COAL,OIL,1050,210,,845.47,0.00,1002.60,3810.05,1061.61,10038.26,772530.81,2458.44,,1239207.64,1.10,9.78,1.0,1300.83,1.02,1.14,1.00,1.03,1.09,1.14,1.07
Eastern,THERMAL,WEST BENGAL,2020-21,BAKRESWAR TPS,4,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2007,,,Subcritical coal,COAL,OIL,1050,210,,861.59,0.00,805.36,3921.87,0.00,10084.44,1348285.54,2350.87,,1319414.05,1.04,9.06,1.0,1652.82,1.00,1.12,1.00,1.03,1.08,1.11,1.05
Eastern,THERMAL,WEST BENGAL,2021-22,BAKRESWAR TPS,4,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2007,,,Subcritical coal,COAL,OIL,1050,210,,1019.45,0.00,970.72,3836.79,0.00,10057.35,1569666.11,2516.01,,1539619.49,1.02,8.34,1.0,1687.56,0.98,1.07,1.00,1.02,1.07,1.10,1.04
Eastern,THERMAL,WEST BENGAL,2022-23,BAKRESWAR TPS,4,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2007,,,Subcritical coal,COAL,OIL,1050,210,1625.00,998.00,0.00,153.00,4253.00,0.00,10817.00,1610038.78,473.30,0.03,1610512.08,0.99,8.50,0.0,1773.53,0.97,1.06,0.99,1.02,1.06,1.10,1.04
Eastern,THERMAL,WEST BENGAL,2023-24,BAKRESWAR TPS,4,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2007,,,Subcritical coal,COAL,OIL,1050,210,1466.03,964.31,0.00,356.16,3069.64,1067.98,9996.22,1387860.94,1075.54,,1388936.48,0.95,9.46,0.0,1609.62,0.97,1.16,0.94,1.00,1.09,1.18,1.05
Eastern,THERMAL,WEST BENGAL,2024-25,BAKRESWAR TPS,4,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2007,,,Subcritical coal,COAL,OIL,1050,210,,1407.46,0.00,811.41,3082.78,1177.13,10007.56,1422217.35,1325.44,,1732279.80,1.04,9.70,1.0,1797.79,0.97,1.14,0.95,1.00,1.07,1.16,1.04
Eastern,THERMAL,WEST BENGAL,2025-26,BAKRESWAR TPS,4,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2007,,,Subcritical coal,COAL,OIL,1050,210,,572.26,0.00,701.73,2924.84,872.14,9984.54,514008.63,1542.30,,606603.27,1.08,9.62,1.0,664.97,1.01,1.18,1.02,1.05,1.10,1.15,1.08
Eastern,THERMAL,WEST BENGAL,2018-19,BAKRESWAR TPS,5,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2009,,,Subcritical coal,COAL,OIL,1050,210,,702.21,0.00,981.22,4005.25,653.44,10085.66,756801.45,2378.69,,1112733.91,1.06,9.05,1.0,1203.60,1.01,1.12,1.00,1.03,1.10,1.14,1.07
Eastern,THERMAL,WEST BENGAL,2019-20,BAKRESWAR TPS,5,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2009,,,Subcritical coal,COAL,OIL,1050,210,,913.84,0.00,944.71,3852.29,1131.43,10053.72,944495.59,2280.50,,1321074.63,1.05,8.86,1.0,1477.99,1.00,1.10,0.99,1.02,1.08,1.13,1.05
Eastern,THERMAL,WEST BENGAL,2020-21,BAKRESWAR TPS,5,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2009,,,Subcritical coal,COAL,OIL,1050,210,,861.59,0.00,805.36,3921.87,0.00,10084.44,1350004.77,2341.59,,1319414.05,1.04,9.06,1.0,1663.89,1.00,1.11,1.00,1.03,1.08,1.11,1.05
Eastern,THERMAL,WEST BENGAL,2021-22,BAKRESWAR TPS,5,"['BAKRESWAR TPS', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2009,,,Subcritical coal,COAL,OIL,1050,210,,1109.19,0.00,959.47,3863.84,0.00,10060.06,1687253.05,2445.01,,1625463.47,1.03,8.55,1.0,1766.31,0.98,1.08,1.00,1.02,1.07,1.10,1.05
Eastern,THERMAL,WEST BENGAL,2022-23,BAKRESWAR TPS,5,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2009,,,Subcritical coal,COAL,OIL,1050,210,1408.00,856.00,0.00,770.00,4253.00,0.00,10817.00,1380955.11,2381.95,0.17,1383337.06,0.98,8.45,0.0,1537.00,0.97,1.10,0.98,1.02,1.07,1.11,1.04
Eastern,THERMAL,WEST BENGAL,2023-24,BAKRESWAR TPS,5,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2009,,,Subcritical coal,COAL,OIL,1050,210,1582.33,1054.08,0.00,246.61,3089.08,1171.67,10007.56,1517066.50,744.72,,1517811.22,0.96,9.41,0.0,1733.64,0.95,1.13,0.94,1.00,1.07,1.18,1.04
Eastern,THERMAL,WEST BENGAL,2024-25,BAKRESWAR TPS,5,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2009,,,Subcritical coal,COAL,OIL,1050,210,,1119.02,0.00,822.88,2996.54,981.50,9991.41,1113241.61,1448.72,,1406707.13,0.99,8.60,1.0,1502.98,0.97,1.10,0.95,0.99,1.05,1.12,1.03
Eastern,THERMAL,WEST BENGAL,2025-26,BAKRESWAR TPS,5,"['BAKRESWAR TPS', 'BAKRESWAR', 'Bakreswar Thermal Power Station']",23.8292205,87.451034,operating,2009,,,Subcritical coal,COAL,OIL,1050,210,,709.92,0.00,807.08,2980.63,776.41,9977.93,669680.84,1427.44,,853754.15,1.04,9.36,1.0,908.90,1.01,1.15,1.02,1.05,1.09,1.14,1.07
Western,THERMAL,CHHATISGARH,2018-19,BALCO TPS,0,"['BALCO TPS', 'BALCO TPP', 'BALCO Korba power station']",22.393226,82.74353,operating,,,,,COAL,OIL,600,600,2553.00,1556.57,218.86,1208.00,3612.58,5148.31,10000.00,2534965.81,3454.63,0.14,2538420.44,0.99,7.73,0.0,2767.00,0.95,1.26,0.90,0.96,1.06,1.28,1.03
Western,THERMAL,CHHATISGARH,2019-20,BALCO TPS,0,"['BALCO TPS', 'BALCO TPP', 'BALCO Korba power station']",22.393226,82.74353,operating,,,,,COAL,OIL,600,600,3228.00,1672.00,502.92,663.78,3471.05,5453.19,10000.00,3179734.66,1898.29,0.06,3181632.94,0.99,7.64,0.0,3536.11,0.94,1.21,0.90,0.95,1.05,1.20,1.02
